,Plate,Well,Treatment,HPA_Antibody_ID,ENSEMBL ID,Uniprot,Gene_Name_HPA,Chromosome,Baselink
4797,2,G1,Vorinostat,HPA003373,ENSG00000125691,P62829,RPL23,17,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA003373_RPL23/B2AI_2_Vorinostat_G1_R15/z01/B2AI_2_Vorinostat_G1_R15_z01_
4798,2,G1,Vorinostat,HPA003373,ENSG00000125691,P62829,RPL23,17,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA003373_RPL23/B2AI_2_Vorinostat_G1_R2/z00/B2AI_2_Vorinostat_G1_R2_z00_
4799,2,G1,Vorinostat,HPA003373,ENSG00000125691,P62829,RPL23,17,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA003373_RPL23/B2AI_2_Vorinostat_G1_R4/z00/B2AI_2_Vorinostat_G1_R4_z00_
4800,2,G1,Vorinostat,HPA003373,ENSG00000125691,P62829,RPL23,17,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA003373_RPL23/B2AI_2_Vorinostat_G1_R5/z00/B2AI_2_Vorinostat_G1_R5_z00_
4801,2,G1,Vorinostat,HPA003373,ENSG00000125691,P62829,RPL23,17,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA003373_RPL23/B2AI_2_Vorinostat_G1_R6/z01/B2AI_2_Vorinostat_G1_R6_z01_
4802,2,G1,Vorinostat,HPA003373,ENSG00000125691,P62829,RPL23,17,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA003373_RPL23/B2AI_2_Vorinostat_G1_R7/z02/B2AI_2_Vorinostat_G1_R7_z02_
4803,2,G1,Vorinostat,HPA003373,ENSG00000125691,P62829,RPL23,17,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA003373_RPL23/B2AI_2_Vorinostat_G1_R8/z01/B2AI_2_Vorinostat_G1_R8_z01_
4804,4,G1,Vorinostat,HPA003394,ENSG00000070182,P11277,SPTB,14,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA003394_SPTB/B2AI_4_Vorinostat_G1_R1/z01/B2AI_4_Vorinostat_G1_R1_z01_
4805,4,G1,Vorinostat,HPA003394,ENSG00000070182,P11277,SPTB,14,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA003394_SPTB/B2AI_4_Vorinostat_G1_R11/z00/B2AI_4_Vorinostat_G1_R11_z00_
4806,4,G1,Vorinostat,HPA003394,ENSG00000070182,P11277,SPTB,14,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA003394_SPTB/B2AI_4_Vorinostat_G1_R2/z01/B2AI_4_Vorinostat_G1_R2_z01_
4807,4,G1,Vorinostat,HPA003394,ENSG00000070182,P11277,SPTB,14,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA003394_SPTB/B2AI_4_Vorinostat_G1_R3/z01/B2AI_4_Vorinostat_G1_R3_z01_
4808,4,G1,Vorinostat,HPA003394,ENSG00000070182,P11277,SPTB,14,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA003394_SPTB/B2AI_4_Vorinostat_G1_R4/z01/B2AI_4_Vorinostat_G1_R4_z01_
4809,4,G1,Vorinostat,HPA003394,ENSG00000070182,P11277,SPTB,14,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA003394_SPTB/B2AI_4_Vorinostat_G1_R5/z01/B2AI_4_Vorinostat_G1_R5_z01_
4810,4,G1,Vorinostat,HPA003394,ENSG00000070182,P11277,SPTB,14,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA003394_SPTB/B2AI_4_Vorinostat_G1_R6/z01/B2AI_4_Vorinostat_G1_R6_z01_
4811,4,G1,Vorinostat,HPA003394,ENSG00000070182,P11277,SPTB,14,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA003394_SPTB/B2AI_4_Vorinostat_G1_R7/z01/B2AI_4_Vorinostat_G1_R7_z01_
4812,4,G1,Vorinostat,HPA003394,ENSG00000070182,P11277,SPTB,14,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA003394_SPTB/B2AI_4_Vorinostat_G1_R8/z01/B2AI_4_Vorinostat_G1_R8_z01_
4813,2,H1,Vorinostat,HPA003474,ENSG00000125952,P61244,MAX,14,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA003474_MAX/B2AI_2_Vorinostat_H1_R11/z00/B2AI_2_Vorinostat_H1_R11_z00_
4814,2,H1,Vorinostat,HPA003474,ENSG00000125952,P61244,MAX,14,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA003474_MAX/B2AI_2_Vorinostat_H1_R13/z00/B2AI_2_Vorinostat_H1_R13_z00_
4815,2,H1,Vorinostat,HPA003474,ENSG00000125952,P61244,MAX,14,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA003474_MAX/B2AI_2_Vorinostat_H1_R22/z00/B2AI_2_Vorinostat_H1_R22_z00_
4816,2,H1,Vorinostat,HPA003474,ENSG00000125952,P61244,MAX,14,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA003474_MAX/B2AI_2_Vorinostat_H1_R24/z00/B2AI_2_Vorinostat_H1_R24_z00_
4817,2,H1,Vorinostat,HPA003474,ENSG00000125952,P61244,MAX,14,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA003474_MAX/B2AI_2_Vorinostat_H1_R6/z01/B2AI_2_Vorinostat_H1_R6_z01_
4818,2,H1,Vorinostat,HPA003474,ENSG00000125952,P61244,MAX,14,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA003474_MAX/B2AI_2_Vorinostat_H1_R7/z01/B2AI_2_Vorinostat_H1_R7_z01_
4819,2,H1,Vorinostat,HPA003474,ENSG00000125952,P61244,MAX,14,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA003474_MAX/B2AI_2_Vorinostat_H1_R8/z01/B2AI_2_Vorinostat_H1_R8_z01_
4820,1,G3,Vorinostat,HPA003714,ENSG00000094631,Q9UBN7,HDAC6,X,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA003714_HDAC6/B2AI_1_Vorinostat_G3_R1/z01/B2AI_1_Vorinostat_G3_R1_z01_
4821,1,G3,Vorinostat,HPA003714,ENSG00000094631,Q9UBN7,HDAC6,X,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA003714_HDAC6/B2AI_1_Vorinostat_G3_R2/z01/B2AI_1_Vorinostat_G3_R2_z01_
4822,1,G3,Vorinostat,HPA003714,ENSG00000094631,Q9UBN7,HDAC6,X,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA003714_HDAC6/B2AI_1_Vorinostat_G3_R3/z01/B2AI_1_Vorinostat_G3_R3_z01_
4823,1,G3,Vorinostat,HPA003714,ENSG00000094631,Q9UBN7,HDAC6,X,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA003714_HDAC6/B2AI_1_Vorinostat_G3_R4/z00/B2AI_1_Vorinostat_G3_R4_z00_
4824,1,G3,Vorinostat,HPA003714,ENSG00000094631,Q9UBN7,HDAC6,X,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA003714_HDAC6/B2AI_1_Vorinostat_G3_R5/z01/B2AI_1_Vorinostat_G3_R5_z01_
4825,1,G3,Vorinostat,HPA003714,ENSG00000094631,Q9UBN7,HDAC6,X,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA003714_HDAC6/B2AI_1_Vorinostat_G3_R6/z01/B2AI_1_Vorinostat_G3_R6_z01_
4826,1,G3,Vorinostat,HPA003714,ENSG00000094631,Q9UBN7,HDAC6,X,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA003714_HDAC6/B2AI_1_Vorinostat_G3_R7/z01/B2AI_1_Vorinostat_G3_R7_z01_
4827,1,G3,Vorinostat,HPA003714,ENSG00000094631,Q9UBN7,HDAC6,X,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA003714_HDAC6/B2AI_1_Vorinostat_G3_R8/z01/B2AI_1_Vorinostat_G3_R8_z01_
4828,3,A2,Vorinostat,HPA004052,ENSG00000145907,Q13283,G3BP1,5,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004052_G3BP1/B2AI_3_Vorinostat_A2_R1/z01/B2AI_3_Vorinostat_A2_R1_z01_
4829,3,A2,Vorinostat,HPA004052,ENSG00000145907,Q13283,G3BP1,5,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004052_G3BP1/B2AI_3_Vorinostat_A2_R11/z02/B2AI_3_Vorinostat_A2_R11_z02_
4830,3,A2,Vorinostat,HPA004052,ENSG00000145907,Q13283,G3BP1,5,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004052_G3BP1/B2AI_3_Vorinostat_A2_R13/z02/B2AI_3_Vorinostat_A2_R13_z02_
4831,3,A2,Vorinostat,HPA004052,ENSG00000145907,Q13283,G3BP1,5,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004052_G3BP1/B2AI_3_Vorinostat_A2_R14/z01/B2AI_3_Vorinostat_A2_R14_z01_
4832,3,A2,Vorinostat,HPA004052,ENSG00000145907,Q13283,G3BP1,5,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004052_G3BP1/B2AI_3_Vorinostat_A2_R2/z01/B2AI_3_Vorinostat_A2_R2_z01_
4833,3,A2,Vorinostat,HPA004052,ENSG00000145907,Q13283,G3BP1,5,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004052_G3BP1/B2AI_3_Vorinostat_A2_R4/z02/B2AI_3_Vorinostat_A2_R4_z02_
4834,3,A2,Vorinostat,HPA004052,ENSG00000145907,Q13283,G3BP1,5,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004052_G3BP1/B2AI_3_Vorinostat_A2_R5/z01/B2AI_3_Vorinostat_A2_R5_z01_
4835,3,A2,Vorinostat,HPA004052,ENSG00000145907,Q13283,G3BP1,5,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004052_G3BP1/B2AI_3_Vorinostat_A2_R6/z01/B2AI_3_Vorinostat_A2_R6_z01_
4836,3,A2,Vorinostat,HPA004052,ENSG00000145907,Q13283,G3BP1,5,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004052_G3BP1/B2AI_3_Vorinostat_A2_R7/z02/B2AI_3_Vorinostat_A2_R7_z02_
4837,3,A2,Vorinostat,HPA004052,ENSG00000145907,Q13283,G3BP1,5,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004052_G3BP1/B2AI_3_Vorinostat_A2_R8/z01/B2AI_3_Vorinostat_A2_R8_z01_
4838,5,E1,Vorinostat,HPA004125,ENSG00000166986,P56192,MARS1,12,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004125_MARS1/B2AI_5_Vorinostat_E1_R1/z02/B2AI_5_Vorinostat_E1_R1_z02_
4839,5,E1,Vorinostat,HPA004125,ENSG00000166986,P56192,MARS1,12,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004125_MARS1/B2AI_5_Vorinostat_E1_R11/z02/B2AI_5_Vorinostat_E1_R11_z02_
4840,5,E1,Vorinostat,HPA004125,ENSG00000166986,P56192,MARS1,12,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004125_MARS1/B2AI_5_Vorinostat_E1_R12/z02/B2AI_5_Vorinostat_E1_R12_z02_
4841,5,E1,Vorinostat,HPA004125,ENSG00000166986,P56192,MARS1,12,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004125_MARS1/B2AI_5_Vorinostat_E1_R13/z00/B2AI_5_Vorinostat_E1_R13_z00_
4842,5,E1,Vorinostat,HPA004125,ENSG00000166986,P56192,MARS1,12,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004125_MARS1/B2AI_5_Vorinostat_E1_R2/z01/B2AI_5_Vorinostat_E1_R2_z01_
4843,5,E1,Vorinostat,HPA004125,ENSG00000166986,P56192,MARS1,12,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004125_MARS1/B2AI_5_Vorinostat_E1_R3/z01/B2AI_5_Vorinostat_E1_R3_z01_
4844,5,E1,Vorinostat,HPA004125,ENSG00000166986,P56192,MARS1,12,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004125_MARS1/B2AI_5_Vorinostat_E1_R4/z01/B2AI_5_Vorinostat_E1_R4_z01_
4845,5,E1,Vorinostat,HPA004125,ENSG00000166986,P56192,MARS1,12,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004125_MARS1/B2AI_5_Vorinostat_E1_R5/z01/B2AI_5_Vorinostat_E1_R5_z01_
4846,5,E1,Vorinostat,HPA004125,ENSG00000166986,P56192,MARS1,12,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004125_MARS1/B2AI_5_Vorinostat_E1_R6/z02/B2AI_5_Vorinostat_E1_R6_z02_
4847,5,E1,Vorinostat,HPA004125,ENSG00000166986,P56192,MARS1,12,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004125_MARS1/B2AI_5_Vorinostat_E1_R7/z01/B2AI_5_Vorinostat_E1_R7_z01_
4848,5,E1,Vorinostat,HPA004125,ENSG00000166986,P56192,MARS1,12,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004125_MARS1/B2AI_5_Vorinostat_E1_R8/z02/B2AI_5_Vorinostat_E1_R8_z02_
4849,1,G7,Vorinostat,HPA004246,ENSG00000106617,Q9UGJ0,PRKAG2,7,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004246_PRKAG2/B2AI_1_Vorinostat_G7_R1/z01/B2AI_1_Vorinostat_G7_R1_z01_
4850,1,G7,Vorinostat,HPA004246,ENSG00000106617,Q9UGJ0,PRKAG2,7,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004246_PRKAG2/B2AI_1_Vorinostat_G7_R2/z00/B2AI_1_Vorinostat_G7_R2_z00_
4851,1,G7,Vorinostat,HPA004246,ENSG00000106617,Q9UGJ0,PRKAG2,7,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004246_PRKAG2/B2AI_1_Vorinostat_G7_R4/z01/B2AI_1_Vorinostat_G7_R4_z01_
4852,1,G7,Vorinostat,HPA004246,ENSG00000106617,Q9UGJ0,PRKAG2,7,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004246_PRKAG2/B2AI_1_Vorinostat_G7_R5/z02/B2AI_1_Vorinostat_G7_R5_z02_
4853,1,G7,Vorinostat,HPA004246,ENSG00000106617,Q9UGJ0,PRKAG2,7,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004246_PRKAG2/B2AI_1_Vorinostat_G7_R8/z01/B2AI_1_Vorinostat_G7_R8_z01_
4854,1,D7,Vorinostat,HPA004247,ENSG00000111725,Q9Y478,PRKAB1,12,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004247_PRKAB1/B2AI_1_Vorinostat_D7_R2/z00/B2AI_1_Vorinostat_D7_R2_z00_
4855,1,D7,Vorinostat,HPA004247,ENSG00000111725,Q9Y478,PRKAB1,12,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004247_PRKAB1/B2AI_1_Vorinostat_D7_R4/z01/B2AI_1_Vorinostat_D7_R4_z01_
4856,1,D7,Vorinostat,HPA004247,ENSG00000111725,Q9Y478,PRKAB1,12,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004247_PRKAB1/B2AI_1_Vorinostat_D7_R5/z01/B2AI_1_Vorinostat_D7_R5_z01_
4857,1,D7,Vorinostat,HPA004247,ENSG00000111725,Q9Y478,PRKAB1,12,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004247_PRKAB1/B2AI_1_Vorinostat_D7_R6/z01/B2AI_1_Vorinostat_D7_R6_z01_
4858,2,A2,Vorinostat,HPA004426,ENSG00000197746,P07602,PSAP,10,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004426_PSAP/B2AI_2_Vorinostat_A2_R1/z01/B2AI_2_Vorinostat_A2_R1_z01_
4859,2,A2,Vorinostat,HPA004426,ENSG00000197746,P07602,PSAP,10,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004426_PSAP/B2AI_2_Vorinostat_A2_R11/z00/B2AI_2_Vorinostat_A2_R11_z00_
4860,2,A2,Vorinostat,HPA004426,ENSG00000197746,P07602,PSAP,10,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004426_PSAP/B2AI_2_Vorinostat_A2_R2/z00/B2AI_2_Vorinostat_A2_R2_z00_
4861,2,A2,Vorinostat,HPA004426,ENSG00000197746,P07602,PSAP,10,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004426_PSAP/B2AI_2_Vorinostat_A2_R3/z00/B2AI_2_Vorinostat_A2_R3_z00_
4862,2,A2,Vorinostat,HPA004426,ENSG00000197746,P07602,PSAP,10,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004426_PSAP/B2AI_2_Vorinostat_A2_R4/z00/B2AI_2_Vorinostat_A2_R4_z00_
4863,2,A2,Vorinostat,HPA004426,ENSG00000197746,P07602,PSAP,10,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004426_PSAP/B2AI_2_Vorinostat_A2_R5/z02/B2AI_2_Vorinostat_A2_R5_z02_
4864,2,A2,Vorinostat,HPA004426,ENSG00000197746,P07602,PSAP,10,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004426_PSAP/B2AI_2_Vorinostat_A2_R6/z02/B2AI_2_Vorinostat_A2_R6_z02_
4865,2,A2,Vorinostat,HPA004426,ENSG00000197746,P07602,PSAP,10,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004426_PSAP/B2AI_2_Vorinostat_A2_R7/z01/B2AI_2_Vorinostat_A2_R7_z01_
4866,2,A2,Vorinostat,HPA004426,ENSG00000197746,P07602,PSAP,10,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004426_PSAP/B2AI_2_Vorinostat_A2_R8/z01/B2AI_2_Vorinostat_A2_R8_z01_
4867,4,H1,Vorinostat,HPA004428,ENSG00000075239,P24752,ACAT1,11,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004428_ACAT1/B2AI_4_Vorinostat_H1_R1/z02/B2AI_4_Vorinostat_H1_R1_z02_
4868,4,H1,Vorinostat,HPA004428,ENSG00000075239,P24752,ACAT1,11,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004428_ACAT1/B2AI_4_Vorinostat_H1_R11/z02/B2AI_4_Vorinostat_H1_R11_z02_
4869,4,H1,Vorinostat,HPA004428,ENSG00000075239,P24752,ACAT1,11,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004428_ACAT1/B2AI_4_Vorinostat_H1_R13/z01/B2AI_4_Vorinostat_H1_R13_z01_
4870,4,H1,Vorinostat,HPA004428,ENSG00000075239,P24752,ACAT1,11,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004428_ACAT1/B2AI_4_Vorinostat_H1_R2/z02/B2AI_4_Vorinostat_H1_R2_z02_
4871,4,H1,Vorinostat,HPA004428,ENSG00000075239,P24752,ACAT1,11,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004428_ACAT1/B2AI_4_Vorinostat_H1_R22/z00/B2AI_4_Vorinostat_H1_R22_z00_
4872,4,H1,Vorinostat,HPA004428,ENSG00000075239,P24752,ACAT1,11,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004428_ACAT1/B2AI_4_Vorinostat_H1_R24/z01/B2AI_4_Vorinostat_H1_R24_z01_
4873,4,H1,Vorinostat,HPA004428,ENSG00000075239,P24752,ACAT1,11,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004428_ACAT1/B2AI_4_Vorinostat_H1_R4/z02/B2AI_4_Vorinostat_H1_R4_z02_
4874,4,H1,Vorinostat,HPA004428,ENSG00000075239,P24752,ACAT1,11,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004428_ACAT1/B2AI_4_Vorinostat_H1_R5/z02/B2AI_4_Vorinostat_H1_R5_z02_
4875,4,H1,Vorinostat,HPA004428,ENSG00000075239,P24752,ACAT1,11,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004428_ACAT1/B2AI_4_Vorinostat_H1_R6/z02/B2AI_4_Vorinostat_H1_R6_z02_
4876,4,H1,Vorinostat,HPA004428,ENSG00000075239,P24752,ACAT1,11,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004428_ACAT1/B2AI_4_Vorinostat_H1_R7/z02/B2AI_4_Vorinostat_H1_R7_z02_
4877,4,H1,Vorinostat,HPA004428,ENSG00000075239,P24752,ACAT1,11,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004428_ACAT1/B2AI_4_Vorinostat_H1_R8/z02/B2AI_4_Vorinostat_H1_R8_z02_
4878,2,B2,Vorinostat,HPA004747,ENSG00000136068,O75369,FLNB,3,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004747_FLNB/B2AI_2_Vorinostat_B2_R1/z01/B2AI_2_Vorinostat_B2_R1_z01_
4879,2,B2,Vorinostat,HPA004747,ENSG00000136068,O75369,FLNB,3,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004747_FLNB/B2AI_2_Vorinostat_B2_R11/z00/B2AI_2_Vorinostat_B2_R11_z00_
4880,2,B2,Vorinostat,HPA004747,ENSG00000136068,O75369,FLNB,3,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004747_FLNB/B2AI_2_Vorinostat_B2_R12/z00/B2AI_2_Vorinostat_B2_R12_z00_
4881,2,B2,Vorinostat,HPA004747,ENSG00000136068,O75369,FLNB,3,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004747_FLNB/B2AI_2_Vorinostat_B2_R13/z00/B2AI_2_Vorinostat_B2_R13_z00_
4882,2,B2,Vorinostat,HPA004747,ENSG00000136068,O75369,FLNB,3,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004747_FLNB/B2AI_2_Vorinostat_B2_R2/z01/B2AI_2_Vorinostat_B2_R2_z01_
4883,2,B2,Vorinostat,HPA004747,ENSG00000136068,O75369,FLNB,3,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004747_FLNB/B2AI_2_Vorinostat_B2_R3/z00/B2AI_2_Vorinostat_B2_R3_z00_
4884,2,B2,Vorinostat,HPA004747,ENSG00000136068,O75369,FLNB,3,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004747_FLNB/B2AI_2_Vorinostat_B2_R4/z00/B2AI_2_Vorinostat_B2_R4_z00_
4885,2,B2,Vorinostat,HPA004747,ENSG00000136068,O75369,FLNB,3,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004747_FLNB/B2AI_2_Vorinostat_B2_R5/z01/B2AI_2_Vorinostat_B2_R5_z01_
4886,2,B2,Vorinostat,HPA004747,ENSG00000136068,O75369,FLNB,3,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004747_FLNB/B2AI_2_Vorinostat_B2_R6/z01/B2AI_2_Vorinostat_B2_R6_z01_
4887,2,B2,Vorinostat,HPA004747,ENSG00000136068,O75369,FLNB,3,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004747_FLNB/B2AI_2_Vorinostat_B2_R7/z00/B2AI_2_Vorinostat_B2_R7_z00_
4888,2,B2,Vorinostat,HPA004747,ENSG00000136068,O75369,FLNB,3,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004747_FLNB/B2AI_2_Vorinostat_B2_R8/z00/B2AI_2_Vorinostat_B2_R8_z00_
4889,5,F1,Vorinostat,HPA004748,ENSG00000137076,Q9Y490,TLN1,9,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004748_TLN1/B2AI_5_Vorinostat_F1_R1/z01/B2AI_5_Vorinostat_F1_R1_z01_
4890,5,F1,Vorinostat,HPA004748,ENSG00000137076,Q9Y490,TLN1,9,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004748_TLN1/B2AI_5_Vorinostat_F1_R11/z01/B2AI_5_Vorinostat_F1_R11_z01_
4891,5,F1,Vorinostat,HPA004748,ENSG00000137076,Q9Y490,TLN1,9,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004748_TLN1/B2AI_5_Vorinostat_F1_R12/z02/B2AI_5_Vorinostat_F1_R12_z02_
4892,5,F1,Vorinostat,HPA004748,ENSG00000137076,Q9Y490,TLN1,9,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004748_TLN1/B2AI_5_Vorinostat_F1_R13/z01/B2AI_5_Vorinostat_F1_R13_z01_
4893,5,F1,Vorinostat,HPA004748,ENSG00000137076,Q9Y490,TLN1,9,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004748_TLN1/B2AI_5_Vorinostat_F1_R3/z00/B2AI_5_Vorinostat_F1_R3_z00_
4894,5,F1,Vorinostat,HPA004748,ENSG00000137076,Q9Y490,TLN1,9,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA004748_TLN1/B2AI_5_Vorinostat_F1_R4/z00/B2AI_5_Vorinostat_F1_R4_z00_
