,Plate,Well,Treatment,HPA_Antibody_ID,ENSEMBL ID,Uniprot,Gene_Name_HPA,Chromosome,Baselink
9719,4,B3,untreated,HPA012041,ENSG00000054118,Q9Y2W1,THRAP3,1,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA012041_THRAP3/B2AI_4_untreated_B3_R3/z02/B2AI_4_untreated_B3_R3_z02_
9720,4,B3,untreated,HPA012041,ENSG00000054118,Q9Y2W1,THRAP3,1,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA012041_THRAP3/B2AI_4_untreated_B3_R4/z02/B2AI_4_untreated_B3_R4_z02_
9721,4,B3,untreated,HPA012041,ENSG00000054118,Q9Y2W1,THRAP3,1,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA012041_THRAP3/B2AI_4_untreated_B3_R5/z01/B2AI_4_untreated_B3_R5_z01_
9722,4,B3,untreated,HPA012041,ENSG00000054118,Q9Y2W1,THRAP3,1,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA012041_THRAP3/B2AI_4_untreated_B3_R6/z02/B2AI_4_untreated_B3_R6_z02_
9723,4,B3,untreated,HPA012041,ENSG00000054118,Q9Y2W1,THRAP3,1,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA012041_THRAP3/B2AI_4_untreated_B3_R7/z01/B2AI_4_untreated_B3_R7_z01_
9724,4,B3,untreated,HPA012041,ENSG00000054118,Q9Y2W1,THRAP3,1,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA012041_THRAP3/B2AI_4_untreated_B3_R8/z01/B2AI_4_untreated_B3_R8_z01_
9725,2,F3,untreated,HPA012113,ENSG00000117385,Q32P28,P3H1,1,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA012113_P3H1/B2AI_2_untreated_F3_R1/z01/B2AI_2_untreated_F3_R1_z01_
9726,2,F3,untreated,HPA012113,ENSG00000117385,Q32P28,P3H1,1,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA012113_P3H1/B2AI_2_untreated_F3_R11/z01/B2AI_2_untreated_F3_R11_z01_
9727,2,F3,untreated,HPA012113,ENSG00000117385,Q32P28,P3H1,1,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA012113_P3H1/B2AI_2_untreated_F3_R12/z01/B2AI_2_untreated_F3_R12_z01_
9728,2,F3,untreated,HPA012113,ENSG00000117385,Q32P28,P3H1,1,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA012113_P3H1/B2AI_2_untreated_F3_R13/z01/B2AI_2_untreated_F3_R13_z01_
9729,2,F3,untreated,HPA012113,ENSG00000117385,Q32P28,P3H1,1,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA012113_P3H1/B2AI_2_untreated_F3_R14/z01/B2AI_2_untreated_F3_R14_z01_
9730,2,F3,untreated,HPA012113,ENSG00000117385,Q32P28,P3H1,1,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA012113_P3H1/B2AI_2_untreated_F3_R2/z01/B2AI_2_untreated_F3_R2_z01_
9731,2,F3,untreated,HPA012113,ENSG00000117385,Q32P28,P3H1,1,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA012113_P3H1/B2AI_2_untreated_F3_R3/z01/B2AI_2_untreated_F3_R3_z01_
9732,2,F3,untreated,HPA012113,ENSG00000117385,Q32P28,P3H1,1,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA012113_P3H1/B2AI_2_untreated_F3_R4/z01/B2AI_2_untreated_F3_R4_z01_
9733,2,F3,untreated,HPA012113,ENSG00000117385,Q32P28,P3H1,1,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA012113_P3H1/B2AI_2_untreated_F3_R5/z01/B2AI_2_untreated_F3_R5_z01_
9734,2,F3,untreated,HPA012113,ENSG00000117385,Q32P28,P3H1,1,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA012113_P3H1/B2AI_2_untreated_F3_R6/z01/B2AI_2_untreated_F3_R6_z01_
9735,2,F3,untreated,HPA012113,ENSG00000117385,Q32P28,P3H1,1,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA012113_P3H1/B2AI_2_untreated_F3_R7/z01/B2AI_2_untreated_F3_R7_z01_
9736,2,F3,untreated,HPA012113,ENSG00000117385,Q32P28,P3H1,1,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA012113_P3H1/B2AI_2_untreated_F3_R8/z01/B2AI_2_untreated_F3_R8_z01_
9737,5,G2,untreated,HPA012604,ENSG00000059573,P54886,ALDH18A1,10,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA012604_ALDH18A1/B2AI_5_untreated_G2_R1/z01/B2AI_5_untreated_G2_R1_z01_
9738,5,G2,untreated,HPA012604,ENSG00000059573,P54886,ALDH18A1,10,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA012604_ALDH18A1/B2AI_5_untreated_G2_R11/z01/B2AI_5_untreated_G2_R11_z01_
9739,5,G2,untreated,HPA012604,ENSG00000059573,P54886,ALDH18A1,10,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA012604_ALDH18A1/B2AI_5_untreated_G2_R2/z01/B2AI_5_untreated_G2_R2_z01_
9740,5,G2,untreated,HPA012604,ENSG00000059573,P54886,ALDH18A1,10,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA012604_ALDH18A1/B2AI_5_untreated_G2_R22/z01/B2AI_5_untreated_G2_R22_z01_
9741,5,G2,untreated,HPA012604,ENSG00000059573,P54886,ALDH18A1,10,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA012604_ALDH18A1/B2AI_5_untreated_G2_R3/z01/B2AI_5_untreated_G2_R3_z01_
9742,5,G2,untreated,HPA012604,ENSG00000059573,P54886,ALDH18A1,10,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA012604_ALDH18A1/B2AI_5_untreated_G2_R4/z01/B2AI_5_untreated_G2_R4_z01_
9743,5,G2,untreated,HPA012604,ENSG00000059573,P54886,ALDH18A1,10,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA012604_ALDH18A1/B2AI_5_untreated_G2_R5/z01/B2AI_5_untreated_G2_R5_z01_
9744,5,G2,untreated,HPA012604,ENSG00000059573,P54886,ALDH18A1,10,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA012604_ALDH18A1/B2AI_5_untreated_G2_R6/z01/B2AI_5_untreated_G2_R6_z01_
9745,5,G2,untreated,HPA012604,ENSG00000059573,P54886,ALDH18A1,10,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA012604_ALDH18A1/B2AI_5_untreated_G2_R7/z00/B2AI_5_untreated_G2_R7_z00_
9746,5,G2,untreated,HPA012604,ENSG00000059573,P54886,ALDH18A1,10,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA012604_ALDH18A1/B2AI_5_untreated_G2_R8/z01/B2AI_5_untreated_G2_R8_z01_
9747,4,C3,untreated,HPA012618,ENSG00000169239,Q9Y2D0,CA5B,X,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA012618_CA5B/B2AI_4_untreated_C3_R1/z02/B2AI_4_untreated_C3_R1_z02_
9748,4,C3,untreated,HPA012618,ENSG00000169239,Q9Y2D0,CA5B,X,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA012618_CA5B/B2AI_4_untreated_C3_R2/z01/B2AI_4_untreated_C3_R2_z01_
9749,4,C3,untreated,HPA012618,ENSG00000169239,Q9Y2D0,CA5B,X,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA012618_CA5B/B2AI_4_untreated_C3_R3/z01/B2AI_4_untreated_C3_R3_z01_
9750,4,C3,untreated,HPA012618,ENSG00000169239,Q9Y2D0,CA5B,X,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA012618_CA5B/B2AI_4_untreated_C3_R4/z02/B2AI_4_untreated_C3_R4_z02_
9751,4,C3,untreated,HPA012618,ENSG00000169239,Q9Y2D0,CA5B,X,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA012618_CA5B/B2AI_4_untreated_C3_R5/z02/B2AI_4_untreated_C3_R5_z02_
9752,4,C3,untreated,HPA012618,ENSG00000169239,Q9Y2D0,CA5B,X,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA012618_CA5B/B2AI_4_untreated_C3_R6/z01/B2AI_4_untreated_C3_R6_z01_
9753,4,C3,untreated,HPA012618,ENSG00000169239,Q9Y2D0,CA5B,X,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA012618_CA5B/B2AI_4_untreated_C3_R7/z01/B2AI_4_untreated_C3_R7_z01_
9754,4,C3,untreated,HPA012618,ENSG00000169239,Q9Y2D0,CA5B,X,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA012618_CA5B/B2AI_4_untreated_C3_R8/z02/B2AI_4_untreated_C3_R8_z02_
9755,3,E3,untreated,HPA012924,ENSG00000076928,Q92888,ARHGEF1,19,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA012924_ARHGEF1/B2AI_3_untreated_E3_R1/z01/B2AI_3_untreated_E3_R1_z01_
9756,3,E3,untreated,HPA012924,ENSG00000076928,Q92888,ARHGEF1,19,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA012924_ARHGEF1/B2AI_3_untreated_E3_R3/z01/B2AI_3_untreated_E3_R3_z01_
9757,3,E3,untreated,HPA012924,ENSG00000076928,Q92888,ARHGEF1,19,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA012924_ARHGEF1/B2AI_3_untreated_E3_R4/z01/B2AI_3_untreated_E3_R4_z01_
9758,3,E3,untreated,HPA012924,ENSG00000076928,Q92888,ARHGEF1,19,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA012924_ARHGEF1/B2AI_3_untreated_E3_R5/z01/B2AI_3_untreated_E3_R5_z01_
9759,3,E3,untreated,HPA012924,ENSG00000076928,Q92888,ARHGEF1,19,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA012924_ARHGEF1/B2AI_3_untreated_E3_R6/z01/B2AI_3_untreated_E3_R6_z01_
9760,3,E3,untreated,HPA012924,ENSG00000076928,Q92888,ARHGEF1,19,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA012924_ARHGEF1/B2AI_3_untreated_E3_R7/z01/B2AI_3_untreated_E3_R7_z01_
9761,3,E3,untreated,HPA012924,ENSG00000076928,Q92888,ARHGEF1,19,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA012924_ARHGEF1/B2AI_3_untreated_E3_R8/z00/B2AI_3_untreated_E3_R8_z00_
9762,2,G3,untreated,HPA013606,ENSG00000127946,O00291,HIP1,7,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA013606_HIP1/B2AI_2_untreated_G3_R1/z01/B2AI_2_untreated_G3_R1_z01_
9763,2,G3,untreated,HPA013606,ENSG00000127946,O00291,HIP1,7,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA013606_HIP1/B2AI_2_untreated_G3_R12/z01/B2AI_2_untreated_G3_R12_z01_
9764,2,G3,untreated,HPA013606,ENSG00000127946,O00291,HIP1,7,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA013606_HIP1/B2AI_2_untreated_G3_R13/z01/B2AI_2_untreated_G3_R13_z01_
9765,2,G3,untreated,HPA013606,ENSG00000127946,O00291,HIP1,7,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA013606_HIP1/B2AI_2_untreated_G3_R2/z01/B2AI_2_untreated_G3_R2_z01_
9766,2,G3,untreated,HPA013606,ENSG00000127946,O00291,HIP1,7,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA013606_HIP1/B2AI_2_untreated_G3_R3/z01/B2AI_2_untreated_G3_R3_z01_
9767,2,G3,untreated,HPA013606,ENSG00000127946,O00291,HIP1,7,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA013606_HIP1/B2AI_2_untreated_G3_R4/z01/B2AI_2_untreated_G3_R4_z01_
9768,2,G3,untreated,HPA013606,ENSG00000127946,O00291,HIP1,7,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA013606_HIP1/B2AI_2_untreated_G3_R5/z01/B2AI_2_untreated_G3_R5_z01_
9769,2,G3,untreated,HPA013606,ENSG00000127946,O00291,HIP1,7,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA013606_HIP1/B2AI_2_untreated_G3_R6/z01/B2AI_2_untreated_G3_R6_z01_
9770,2,G3,untreated,HPA013606,ENSG00000127946,O00291,HIP1,7,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA013606_HIP1/B2AI_2_untreated_G3_R7/z01/B2AI_2_untreated_G3_R7_z01_
9771,2,G3,untreated,HPA013606,ENSG00000127946,O00291,HIP1,7,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA013606_HIP1/B2AI_2_untreated_G3_R8/z01/B2AI_2_untreated_G3_R8_z01_
9772,2,H3,untreated,HPA014245,ENSG00000138119,Q9NZM1,MYOF,10,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA014245_MYOF/B2AI_2_untreated_H3_R1/z01/B2AI_2_untreated_H3_R1_z01_
9773,2,H3,untreated,HPA014245,ENSG00000138119,Q9NZM1,MYOF,10,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA014245_MYOF/B2AI_2_untreated_H3_R11/z01/B2AI_2_untreated_H3_R11_z01_
9774,2,H3,untreated,HPA014245,ENSG00000138119,Q9NZM1,MYOF,10,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA014245_MYOF/B2AI_2_untreated_H3_R12/z01/B2AI_2_untreated_H3_R12_z01_
9775,2,H3,untreated,HPA014245,ENSG00000138119,Q9NZM1,MYOF,10,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA014245_MYOF/B2AI_2_untreated_H3_R13/z01/B2AI_2_untreated_H3_R13_z01_
9776,2,H3,untreated,HPA014245,ENSG00000138119,Q9NZM1,MYOF,10,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA014245_MYOF/B2AI_2_untreated_H3_R14/z00/B2AI_2_untreated_H3_R14_z00_
9777,2,H3,untreated,HPA014245,ENSG00000138119,Q9NZM1,MYOF,10,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA014245_MYOF/B2AI_2_untreated_H3_R2/z02/B2AI_2_untreated_H3_R2_z02_
9778,2,H3,untreated,HPA014245,ENSG00000138119,Q9NZM1,MYOF,10,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA014245_MYOF/B2AI_2_untreated_H3_R3/z01/B2AI_2_untreated_H3_R3_z01_
9779,2,H3,untreated,HPA014245,ENSG00000138119,Q9NZM1,MYOF,10,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA014245_MYOF/B2AI_2_untreated_H3_R4/z02/B2AI_2_untreated_H3_R4_z02_
9780,2,H3,untreated,HPA014245,ENSG00000138119,Q9NZM1,MYOF,10,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA014245_MYOF/B2AI_2_untreated_H3_R5/z02/B2AI_2_untreated_H3_R5_z02_
9781,2,H3,untreated,HPA014245,ENSG00000138119,Q9NZM1,MYOF,10,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA014245_MYOF/B2AI_2_untreated_H3_R7/z02/B2AI_2_untreated_H3_R7_z02_
9782,2,H3,untreated,HPA014245,ENSG00000138119,Q9NZM1,MYOF,10,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA014245_MYOF/B2AI_2_untreated_H3_R8/z02/B2AI_2_untreated_H3_R8_z02_
9783,5,H2,untreated,HPA014295,ENSG00000164919,P09669,COX6C,8,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA014295_COX6C/B2AI_5_untreated_H2_R1/z01/B2AI_5_untreated_H2_R1_z01_
9784,5,H2,untreated,HPA014295,ENSG00000164919,P09669,COX6C,8,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA014295_COX6C/B2AI_5_untreated_H2_R11/z00/B2AI_5_untreated_H2_R11_z00_
9785,5,H2,untreated,HPA014295,ENSG00000164919,P09669,COX6C,8,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA014295_COX6C/B2AI_5_untreated_H2_R12/z02/B2AI_5_untreated_H2_R12_z02_
9786,5,H2,untreated,HPA014295,ENSG00000164919,P09669,COX6C,8,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA014295_COX6C/B2AI_5_untreated_H2_R13/z01/B2AI_5_untreated_H2_R13_z01_
9787,5,H2,untreated,HPA014295,ENSG00000164919,P09669,COX6C,8,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA014295_COX6C/B2AI_5_untreated_H2_R2/z01/B2AI_5_untreated_H2_R2_z01_
9788,5,H2,untreated,HPA014295,ENSG00000164919,P09669,COX6C,8,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA014295_COX6C/B2AI_5_untreated_H2_R3/z01/B2AI_5_untreated_H2_R3_z01_
9789,5,H2,untreated,HPA014295,ENSG00000164919,P09669,COX6C,8,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA014295_COX6C/B2AI_5_untreated_H2_R4/z01/B2AI_5_untreated_H2_R4_z01_
9790,5,H2,untreated,HPA014295,ENSG00000164919,P09669,COX6C,8,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA014295_COX6C/B2AI_5_untreated_H2_R6/z00/B2AI_5_untreated_H2_R6_z00_
9791,5,H2,untreated,HPA014295,ENSG00000164919,P09669,COX6C,8,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA014295_COX6C/B2AI_5_untreated_H2_R7/z01/B2AI_5_untreated_H2_R7_z01_
9792,5,H2,untreated,HPA014295,ENSG00000164919,P09669,COX6C,8,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA014295_COX6C/B2AI_5_untreated_H2_R8/z01/B2AI_5_untreated_H2_R8_z01_
9793,4,D3,untreated,HPA014589,ENSG00000154174,O94826,TOMM70,3,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA014589_TOMM70/B2AI_4_untreated_D3_R1/z02/B2AI_4_untreated_D3_R1_z02_
9794,4,D3,untreated,HPA014589,ENSG00000154174,O94826,TOMM70,3,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA014589_TOMM70/B2AI_4_untreated_D3_R2/z02/B2AI_4_untreated_D3_R2_z02_
9795,4,D3,untreated,HPA014589,ENSG00000154174,O94826,TOMM70,3,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA014589_TOMM70/B2AI_4_untreated_D3_R3/z02/B2AI_4_untreated_D3_R3_z02_
9796,4,D3,untreated,HPA014589,ENSG00000154174,O94826,TOMM70,3,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA014589_TOMM70/B2AI_4_untreated_D3_R4/z02/B2AI_4_untreated_D3_R4_z02_
9797,4,D3,untreated,HPA014589,ENSG00000154174,O94826,TOMM70,3,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA014589_TOMM70/B2AI_4_untreated_D3_R5/z02/B2AI_4_untreated_D3_R5_z02_
9798,4,D3,untreated,HPA014589,ENSG00000154174,O94826,TOMM70,3,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA014589_TOMM70/B2AI_4_untreated_D3_R6/z02/B2AI_4_untreated_D3_R6_z02_
9799,4,D3,untreated,HPA014589,ENSG00000154174,O94826,TOMM70,3,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA014589_TOMM70/B2AI_4_untreated_D3_R7/z01/B2AI_4_untreated_D3_R7_z01_
9800,4,D3,untreated,HPA014589,ENSG00000154174,O94826,TOMM70,3,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA014589_TOMM70/B2AI_4_untreated_D3_R8/z01/B2AI_4_untreated_D3_R8_z01_
9801,3,F3,untreated,HPA014724,ENSG00000067221,Q9UBI4,STOML1,15,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA014724_STOML1/B2AI_3_untreated_F3_R1/z01/B2AI_3_untreated_F3_R1_z01_
9802,3,F3,untreated,HPA014724,ENSG00000067221,Q9UBI4,STOML1,15,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA014724_STOML1/B2AI_3_untreated_F3_R2/z01/B2AI_3_untreated_F3_R2_z01_
9803,3,F3,untreated,HPA014724,ENSG00000067221,Q9UBI4,STOML1,15,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA014724_STOML1/B2AI_3_untreated_F3_R3/z01/B2AI_3_untreated_F3_R3_z01_
9804,3,F3,untreated,HPA014724,ENSG00000067221,Q9UBI4,STOML1,15,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA014724_STOML1/B2AI_3_untreated_F3_R4/z01/B2AI_3_untreated_F3_R4_z01_
9805,3,F3,untreated,HPA014724,ENSG00000067221,Q9UBI4,STOML1,15,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA014724_STOML1/B2AI_3_untreated_F3_R5/z00/B2AI_3_untreated_F3_R5_z00_
9806,3,F3,untreated,HPA014724,ENSG00000067221,Q9UBI4,STOML1,15,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA014724_STOML1/B2AI_3_untreated_F3_R6/z01/B2AI_3_untreated_F3_R6_z01_
9807,3,F3,untreated,HPA014724,ENSG00000067221,Q9UBI4,STOML1,15,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA014724_STOML1/B2AI_3_untreated_F3_R7/z00/B2AI_3_untreated_F3_R7_z00_
9808,3,F3,untreated,HPA014724,ENSG00000067221,Q9UBI4,STOML1,15,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA014724_STOML1/B2AI_3_untreated_F3_R8/z01/B2AI_3_untreated_F3_R8_z01_
9809,3,G3,untreated,HPA014946,ENSG00000166471,Q5BJD5,TMEM41B,11,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA014946_TMEM41B/B2AI_3_untreated_G3_R1/z01/B2AI_3_untreated_G3_R1_z01_
9810,3,G3,untreated,HPA014946,ENSG00000166471,Q5BJD5,TMEM41B,11,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA014946_TMEM41B/B2AI_3_untreated_G3_R2/z01/B2AI_3_untreated_G3_R2_z01_
9811,3,G3,untreated,HPA014946,ENSG00000166471,Q5BJD5,TMEM41B,11,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA014946_TMEM41B/B2AI_3_untreated_G3_R3/z01/B2AI_3_untreated_G3_R3_z01_
9812,3,G3,untreated,HPA014946,ENSG00000166471,Q5BJD5,TMEM41B,11,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA014946_TMEM41B/B2AI_3_untreated_G3_R4/z00/B2AI_3_untreated_G3_R4_z00_
9813,3,G3,untreated,HPA014946,ENSG00000166471,Q5BJD5,TMEM41B,11,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA014946_TMEM41B/B2AI_3_untreated_G3_R5/z01/B2AI_3_untreated_G3_R5_z01_
9814,3,G3,untreated,HPA014946,ENSG00000166471,Q5BJD5,TMEM41B,11,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA014946_TMEM41B/B2AI_3_untreated_G3_R6/z01/B2AI_3_untreated_G3_R6_z01_
9815,3,G3,untreated,HPA014946,ENSG00000166471,Q5BJD5,TMEM41B,11,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA014946_TMEM41B/B2AI_3_untreated_G3_R7/z01/B2AI_3_untreated_G3_R7_z01_
9816,3,G3,untreated,HPA014946,ENSG00000166471,Q5BJD5,TMEM41B,11,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA014946_TMEM41B/B2AI_3_untreated_G3_R8/z01/B2AI_3_untreated_G3_R8_z01_
9817,4,E3,untreated,HPA015050,ENSG00000138071,P61160,ACTR2,2,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA015050_ACTR2/B2AI_4_untreated_E3_R1/z02/B2AI_4_untreated_E3_R1_z02_
9818,4,E3,untreated,HPA015050,ENSG00000138071,P61160,ACTR2,2,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA015050_ACTR2/B2AI_4_untreated_E3_R2/z01/B2AI_4_untreated_E3_R2_z01_
9819,4,E3,untreated,HPA015050,ENSG00000138071,P61160,ACTR2,2,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA015050_ACTR2/B2AI_4_untreated_E3_R3/z02/B2AI_4_untreated_E3_R3_z02_
9820,4,E3,untreated,HPA015050,ENSG00000138071,P61160,ACTR2,2,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA015050_ACTR2/B2AI_4_untreated_E3_R4/z02/B2AI_4_untreated_E3_R4_z02_
9821,4,E3,untreated,HPA015050,ENSG00000138071,P61160,ACTR2,2,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA015050_ACTR2/B2AI_4_untreated_E3_R5/z02/B2AI_4_untreated_E3_R5_z02_
9822,4,E3,untreated,HPA015050,ENSG00000138071,P61160,ACTR2,2,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA015050_ACTR2/B2AI_4_untreated_E3_R6/z02/B2AI_4_untreated_E3_R6_z02_
